blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,blueKd/a,redKd/a,blueFirstTowerLane_['BOT_LANE'],blueFirstTowerLane_['MID_LANE'],blueFirstTowerLane_['TOP_LANE'],blueFirstTowerLane_[],blueDragnoType_['AIR_DRAGON'],blueDragnoType_['EARTH_DRAGON'],blueDragnoType_['FIRE_DRAGON'],blueDragnoType_['WATER_DRAGON'],blueDragnoType_[],redDragnoType_['AIR_DRAGON'],redDragnoType_['EARTH_DRAGON'],redDragnoType_['FIRE_DRAGON'],redDragnoType_['WATER_DRAGON'],redDragnoType_[],redFirstTowerLane_['BOT_LANE'],redFirstTowerLane_['MID_LANE'],redFirstTowerLane_['TOP_LANE'],redFirstTowerLane_[],blueWins
15363,2498,34,6.8,209,40,0,6,9,7,38,2,0,0,0,0,0,0,0,0,0,0,18711,4236,36,7.2,262,47,0,9,6,11,16,17,0,0,0,0,0,0,0,0,0,1,1.4444444444444444,3.3333333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
16551,2876,35,7.0,235,60,0,5,4,6,41,1,0,0,0,0,0,0,0,0,0,0,16355,3005,35,7.0,249,64,0,4,5,4,64,2,0,0,0,0,0,0,0,1,1,0,2.75,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
17284,4459,35,7.0,223,34,0,9,9,9,19,1,0,0,0,0,0,0,0,0,0,0,17026,2926,33,6.6,188,54,0,9,9,14,12,6,0,0,0,0,0,0,0,1,1,1,2.0,2.5555555555555554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
16644,2869,35,7.0,213,49,0,7,2,9,16,4,0,0,0,0,0,0,0,0,0,1,14840,2665,35,7.0,217,57,0,2,7,1,23,7,0,0,0,0,0,0,0,1,1,0,8.0,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
15333,1283,34,6.8,238,43,0,4,8,8,21,6,0,0,0,0,0,0,0,0,0,0,18826,5126,36,7.2,233,55,0,8,4,10,70,9,1,0,1,1,0,0,0,1,1,1,1.5,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
17234,2734,35,7.0,241,52,0,7,4,13,19,4,0,0,0,0,0,0,0,1,1,0,15436,1741,35,7.0,233,44,0,4,7,6,17,6,0,0,0,0,0,0,0,0,0,0,5.0,1.4285714285714286,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
19152,3272,37,7.4,227,62,0,10,4,12,15,6,0,0,0,0,0,0,0,1,1,0,16568,2568,35,7.0,230,53,0,4,10,4,28,4,0,0,0,0,0,0,0,0,0,0,5.5,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
18180,4320,37,7.4,235,61,0,8,6,19,13,7,0,0,0,0,0,0,0,1,1,1,16800,2810,34,6.8,229,44,0,6,8,7,16,3,0,0,0,0,0,0,0,0,0,0,4.5,1.625,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
15218,2688,33,6.6,233,46,0,3,8,5,12,4,0,0,0,0,0,0,0,0,0,0,17804,3944,35,7.0,237,58,0,8,3,16,15,2,0,0,0,0,0,0,0,1,1,0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
15863,3428,34,6.8,215,30,0,5,5,4,14,3,0,0,0,0,0,0,0,0,0,0,15929,2819,35,7.0,213,65,0,5,5,3,23,3,0,0,0,0,0,0,0,0,0,0,1.8,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
14741,3251,35,7.0,212,48,0,4,5,3,15,1,0,0,0,0,0,0,0,0,0,0,16031,4856,35,7.0,209,40,0,5,4,8,15,2,0,0,0,0,0,0,0,0,0,0,1.4,3.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
21855,4005,46,9.2,164,0,0,7,19,10,94,0,0,0,0,0,0,0,0,0,0,0,26791,4526,51,10.2,136,22,0,19,7,20,6,0,0,0,0,0,0,0,0,0,0,0,0.8947368421052632,5.571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
15437,3187,32,6.4,216,36,0,5,9,4,18,3,0,0,0,0,0,0,0,0,0,0,16289,2534,35,7.0,199,52,0,9,5,6,61,4,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17199,2674,35,7.0,222,54,0,7,10,11,17,2,0,0,0,0,0,0,0,1,1,0,18556,2781,36,7.2,222,56,0,10,7,16,12,6,0,0,0,0,0,0,0,0,0,1,1.8,3.7142857142857144,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
16273,2763,35,7.0,193,41,0,8,4,11,16,1,0,0,0,0,0,0,0,0,0,0,16407,2692,34,6.8,254,60,0,4,8,4,13,2,0,0,0,0,0,0,0,1,1,1,4.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
39993,3288,44,8.8,222,14,0,24,46,18,12,4,1,0,2,1,0,1,0,1,1,0,46520,4745,50,10.0,251,28,0,46,24,36,25,4,0,0,2,0,1,1,0,0,0,0,0.9130434782608695,3.4166666666666665,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
19075,2912,35,7.0,257,47,0,10,5,13,17,3,0,0,0,0,0,0,0,1,1,1,16422,5692,34,6.8,235,45,0,5,10,8,16,6,0,0,0,0,0,0,0,0,0,0,4.6,1.3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
14282,2857,34,6.8,178,46,0,4,8,3,15,1,0,0,0,0,0,0,0,0,0,1,17933,2533,36,7.2,260,58,0,8,4,7,34,2,0,0,0,0,0,0,0,1,1,0,0.875,3.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16178,5378,33,6.6,220,47,0,5,6,6,37,1,0,0,0,0,0,0,0,0,0,1,15420,1885,34,6.8,179,37,0,6,5,12,36,1,0,0,0,0,0,0,0,1,1,0,1.8333333333333333,3.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
14522,2657,33,6.6,215,44,0,3,12,1,14,4,0,0,0,0,0,0,0,0,0,0,18854,3879,39,7.8,256,63,0,12,3,12,16,0,0,0,0,0,0,0,0,1,1,0,0.3333333333333333,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
15792,1527,34,6.8,249,56,0,4,7,1,17,4,0,0,0,0,0,0,0,0,0,0,16929,2959,35,7.0,229,48,0,7,4,7,22,7,0,0,0,0,0,0,0,1,1,0,0.7142857142857143,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
15578,2063,36,7.2,201,56,0,6,7,5,17,2,0,0,0,0,0,0,0,0,0,1,16068,1108,35,7.0,224,44,0,7,6,5,15,2,0,0,0,0,0,0,0,1,1,0,1.5714285714285714,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
16276,4771,35,7.0,196,55,0,6,4,11,14,2,0,0,0,0,0,0,0,1,1,0,15274,1719,34,6.8,227,36,0,4,6,4,20,3,0,0,0,0,0,0,0,0,0,0,4.25,1.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
14929,3392,33,6.6,178,40,0,5,12,3,17,3,0,0,0,0,0,0,0,0,0,0,20253,5408,35,7.0,236,48,0,12,5,16,17,5,1,0,1,0,0,1,0,0,0,0,0.6666666666666666,5.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
17437,1847,33,6.6,222,38,0,7,8,10,17,5,0,0,0,0,0,0,0,0,0,0,16753,1523,34,6.8,200,48,0,8,7,12,18,2,0,0,0,0,0,0,0,0,0,0,2.125,2.857142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
14908,1813,33,6.6,164,48,0,4,6,5,14,3,0,0,0,0,0,0,0,0,0,0,17180,1630,36,7.2,244,68,0,6,4,1,96,0,0,0,0,0,0,0,0,1,1,1,1.5,1.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
19284,2362,37,7.4,247,47,0,12,9,15,21,4,0,0,0,0,0,0,0,1,1,0,18613,1623,35,7.0,194,47,0,9,12,14,18,4,0,0,0,0,0,0,0,0,0,0,3.0,1.9166666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17723,2248,36,7.2,218,30,0,11,3,10,15,0,0,0,0,0,0,0,0,0,0,0,14575,2025,33,6.6,182,49,0,3,11,3,14,2,0,0,0,0,0,0,0,0,0,0,7.0,0.5454545454545454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
18339,3089,36,7.2,271,46,0,8,3,13,22,8,0,0,0,0,0,0,0,1,1,0,14899,3174,33,6.6,207,56,0,3,8,6,16,4,0,0,0,0,0,0,0,0,0,0,7.0,1.125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
15924,2194,34,6.8,237,43,0,5,8,3,16,5,0,0,0,0,0,0,0,0,0,0,16893,3653,37,7.4,231,55,0,8,5,6,21,1,0,0,0,0,0,0,0,0,0,0,1.0,2.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
21846,6271,37,7.4,205,69,0,15,6,23,32,5,1,0,1,1,0,0,0,1,1,1,15863,4338,34,6.8,202,40,0,6,15,11,19,7,0,0,0,0,0,0,0,0,0,0,6.333333333333333,1.1333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
34583,2755,54,10.8,106,0,0,19,28,35,5,0,1,0,1,1,0,0,0,0,0,0,35621,7416,58,11.6,121,0,0,28,19,56,0,4,0,0,2,2,0,0,0,0,0,0,1.9285714285714286,4.421052631578948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17101,3341,36,7.2,246,44,0,7,4,8,18,7,0,0,0,0,0,0,0,0,0,1,15880,1275,35,7.0,229,41,0,4,7,5,69,5,0,0,0,0,0,0,0,1,1,0,3.75,1.2857142857142858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
19107,4592,36,7.2,243,44,0,11,1,9,21,4,1,0,1,0,1,0,0,0,0,1,14011,1166,32,6.4,214,60,0,1,11,0,41,4,0,0,0,0,0,0,0,1,1,0,20.0,0.09090909090909091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
16219,2094,33,6.6,236,60,0,4,7,3,26,5,0,0,0,0,0,0,0,0,0,0,16149,3959,33,6.6,212,39,0,7,4,14,22,8,0,0,0,0,0,0,0,0,0,0,1.0,5.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
16454,4144,33,6.6,212,42,0,6,10,9,15,2,0,0,0,0,0,0,0,1,1,0,18050,3810,36,7.2,243,44,0,10,6,8,17,1,0,0,0,0,0,0,0,0,0,0,1.5,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
15109,1699,32,6.4,202,30,0,6,6,7,11,3,0,0,0,0,0,0,0,0,0,0,15807,2817,33,6.6,181,44,0,6,6,12,64,3,0,0,0,0,0,0,0,1,1,0,2.1666666666666665,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
17001,2371,36,7.2,236,61,0,5,5,4,19,5,0,0,0,0,0,0,0,0,0,0,15903,2023,36,7.2,230,60,0,5,5,5,69,8,0,0,0,0,0,0,0,1,1,0,1.8,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
15800,3075,33,6.6,191,60,0,7,8,6,13,3,0,0,0,0,0,0,0,0,0,0,17368,3193,36,7.2,227,52,0,8,7,5,15,3,0,0,0,0,0,0,0,0,0,0,1.625,1.8571428571428572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
34487,3567,57,11.4,115,0,0,28,16,60,0,0,0,0,1,1,0,0,0,0,0,0,30868,2918,52,10.4,94,0,0,16,28,37,0,0,1,0,1,1,0,0,0,0,0,0,5.5,1.8928571428571428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
14241,4581,33,6.6,194,43,0,3,5,2,10,4,0,0,0,0,0,0,0,0,0,0,16290,3840,34,6.8,241,50,0,5,3,5,17,3,0,0,0,0,0,0,0,1,1,0,1.0,3.3333333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
16372,1477,33,6.6,194,61,0,5,4,10,14,2,0,0,0,0,0,0,0,0,0,0,15716,3571,35,7.0,206,66,0,4,5,7,34,3,0,0,0,0,0,0,0,1,1,0,3.75,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
17385,5410,34,6.8,275,50,0,6,2,8,20,7,0,0,0,0,0,0,0,0,0,0,14916,2941,34,6.8,246,53,0,2,6,3,20,6,0,0,0,0,0,0,0,0,0,1,7.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
15693,3188,35,7.0,243,55,0,5,2,4,13,2,0,0,0,0,0,0,0,1,1,0,14755,1195,34,6.8,238,47,0,2,5,3,67,2,0,0,0,0,0,0,0,0,0,0,4.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17355,4280,34,6.8,161,48,0,10,19,8,15,2,0,0,0,0,0,0,0,0,0,0,21044,1859,35,7.0,201,24,0,19,10,18,16,1,0,0,0,0,0,0,0,0,0,0,0.9473684210526315,3.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
20146,5871,37,7.4,241,59,0,12,11,21,17,8,0,0,0,0,0,0,0,0,0,0,18339,3094,35,7.0,198,49,0,11,12,14,21,2,0,0,0,0,0,0,0,1,1,1,3.0,2.0833333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
14603,2253,35,7.0,211,51,0,3,8,2,21,4,0,0,0,0,0,0,0,0,0,0,17656,3756,36,7.2,247,46,0,8,3,10,21,9,0,0,0,0,0,0,0,1,1,0,0.625,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
14389,1734,34,6.8,200,52,0,3,9,2,20,6,0,0,0,0,0,0,0,0,0,0,18012,3542,37,7.4,239,48,0,9,3,10,18,7,0,0,0,0,0,0,0,1,1,0,0.5555555555555556,6.333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
14175,4410,33,6.6,235,47,0,1,13,2,17,5,0,0,0,0,0,0,0,0,0,0,19587,2757,36,7.2,231,43,0,13,1,16,18,3,0,0,0,0,0,0,0,0,0,0,0.23076923076923078,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
16775,2638,33,6.6,252,47,0,4,5,2,21,6,1,0,1,0,0,1,0,1,1,0,15188,2278,33,6.6,190,44,0,5,4,6,16,8,0,0,0,0,0,0,0,0,0,0,1.2,2.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16482,2352,35,7.0,250,47,0,6,6,13,18,7,0,0,0,0,0,0,0,1,1,0,17242,5122,36,7.2,247,53,0,6,6,7,19,5,0,0,0,0,0,0,0,0,0,0,3.1666666666666665,2.1666666666666665,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
19110,3530,37,7.4,246,49,0,11,1,9,25,4,0,0,0,0,0,0,0,1,1,0,13087,2027,32,6.4,170,53,0,1,11,0,17,2,0,0,0,0,0,0,0,0,0,0,20.0,0.09090909090909091,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17322,2207,36,7.2,256,62,0,6,2,11,31,6,0,0,0,0,0,0,0,1,1,0,14175,1790,33,6.6,224,43,0,2,6,3,16,0,0,0,0,0,0,0,0,0,0,0,8.5,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16211,4441,35,7.0,229,51,0,5,8,6,65,3,0,0,0,0,0,0,0,0,0,0,18404,3503,35,7.0,258,59,0,8,5,14,27,3,0,0,0,0,0,0,0,0,0,0,1.375,4.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
15694,1999,35,7.0,193,74,0,4,10,5,17,4,0,0,0,0,0,0,0,1,1,0,20057,992,36,7.2,229,37,0,10,4,12,15,5,1,0,1,0,1,0,0,0,0,1,0.9,5.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
14082,1912,31,6.2,190,52,0,3,14,2,14,4,0,0,0,0,0,0,0,0,0,0,18681,2513,33,6.6,175,53,0,14,3,21,44,2,0,0,0,0,0,0,0,1,1,0,0.35714285714285715,11.666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
15702,2067,35,7.0,223,52,0,4,5,4,17,2,0,0,0,0,0,0,0,1,1,0,16047,787,33,6.6,240,38,0,5,4,6,20,6,0,0,0,0,0,0,0,0,0,0,1.6,2.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
31472,4404,54,10.8,113,0,0,16,15,40,2,0,0,0,0,0,0,0,0,0,0,0,31723,5153,53,10.6,121,0,0,15,16,50,0,0,1,0,1,1,0,0,0,0,0,0,3.7333333333333334,4.0625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
16047,2612,34,6.8,268,53,0,3,3,4,22,7,0,0,0,0,0,0,0,0,0,0,15556,3921,36,7.2,257,57,0,3,3,4,64,6,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,2.3333333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
17249,3634,34,6.8,229,41,0,8,4,8,18,4,0,0,0,0,0,0,0,1,1,0,14515,1700,32,6.4,191,57,0,4,8,1,18,4,0,0,0,0,0,0,0,0,0,0,4.0,0.625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
15061,3991,34,6.8,212,58,0,3,13,4,42,7,0,0,0,0,0,0,0,0,0,0,19369,3294,37,7.4,243,40,0,13,3,21,59,13,0,0,0,0,0,0,0,1,1,0,0.5384615384615384,11.333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
15302,4342,36,7.2,224,64,0,3,4,6,30,4,0,0,0,0,0,0,0,0,0,0,16637,2187,35,7.0,249,44,0,4,3,8,20,3,0,0,0,0,0,0,0,0,0,0,2.25,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
17971,4271,36,7.2,222,52,0,9,2,13,16,3,0,0,0,0,0,0,0,1,1,1,15185,2875,35,7.0,235,57,0,2,9,2,12,4,0,0,0,0,0,0,0,0,0,0,11.0,0.4444444444444444,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
16175,3490,35,7.0,219,63,0,6,8,4,20,8,0,0,0,0,0,0,0,0,0,1,18661,2060,35,7.0,279,40,0,8,6,8,19,5,0,0,0,0,0,0,0,0,0,0,1.25,2.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
16538,1998,36,7.2,247,57,0,4,6,5,16,5,0,0,0,0,0,0,0,0,0,0,16629,2779,35,7.0,211,64,0,6,4,10,21,3,0,0,0,0,0,0,0,1,1,0,1.5,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
16783,3120,35,7.0,225,48,0,7,10,8,19,5,0,0,0,0,0,0,0,0,0,0,18614,4533,36,7.2,237,52,0,10,7,13,16,6,0,0,0,0,0,0,0,0,0,0,1.5,3.2857142857142856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
13103,1668,31,6.2,196,37,0,1,6,1,17,7,0,0,0,0,0,0,0,0,0,0,17943,5518,36,7.2,250,56,0,6,1,8,28,10,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18145,3745,36,7.2,232,54,0,9,4,8,21,2,0,0,0,0,0,0,0,1,1,0,15525,2675,34,6.8,236,36,0,4,9,6,18,7,0,0,0,0,0,0,0,0,0,0,4.25,1.1111111111111112,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17708,6993,35,7.0,231,44,0,8,1,3,13,3,0,0,0,0,0,0,0,0,0,1,13863,2513,33,6.6,217,44,0,1,8,1,14,2,0,0,0,0,0,0,0,0,0,0,11.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
14842,1492,34,6.8,203,39,0,4,6,2,14,1,0,0,0,0,0,0,0,0,0,0,16116,5796,35,7.0,208,57,0,6,4,5,15,3,0,0,0,0,0,0,0,0,0,0,1.0,2.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
15121,3926,36,7.2,263,51,0,2,3,1,16,3,0,0,0,0,0,0,0,0,0,0,16373,3323,35,7.0,265,65,0,3,2,5,63,4,0,0,0,0,0,0,0,1,1,0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
17419,3959,35,7.0,239,56,0,6,7,6,15,2,0,0,0,0,0,0,0,0,0,0,17485,3150,36,7.2,213,56,0,7,6,5,17,1,0,0,0,0,0,0,0,1,1,0,1.7142857142857142,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
15889,3419,32,6.4,223,29,0,5,5,10,18,5,0,0,0,0,0,0,0,1,1,0,15634,4109,32,6.4,227,36,0,5,5,6,18,3,0,0,0,0,0,0,0,0,0,1,3.0,2.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
